0.505 -8.54291 -6.89508 4.15326 0.263869 -2.08396 -7.77926 -8.54202 -9.20695 4.15616 0.221585 -2.07433 -7.37993 -8.53935 -10.9544 4.15633 0.207832 -2.07112 -6.89527 -8.53628 -11.752 4.14217 0.206501 -2.07088 -7.02467 -8.53359 -10.8373 4.12051 0.215427 -2.07339 -8.69729 -8.54171 -8.21712 4.15658 0.244426 -2.08178 -10.7961 -8.6005 -7.78664 4.35549 0.286007 -2.09193 -7.80251 -8.66285 -6.49684 4.71837 0.381765 -2.1148 -5.23984 -8.70271 -5.95877 5.07022 0.464939 -2.13376 -3.06539 -8.70707 -5.94483 5.12409 0.481272 -2.13662 -3.0288
0.555 -8.73581 -6.55956 4.03874 0.272179 -2.15388 -7.92087 -8.73539 -8.98003 4.04548 0.218202 -2.14172 -7.40387 -8.73315 -10.9491 4.05307 0.201676 -2.13775 -6.71538 -8.72892 -11.9098 4.03867 0.199981 -2.13742 -6.72636 -8.724 -10.8784 4.00789 0.209587 -2.14037 -8.67588 -8.73517 -7.85477 4.04684 0.242554 -2.15022 -11.4239 -8.80784 -7.50348 4.24395 0.288563 -2.16266 -8.40207 -8.89293 -6.38506 4.63886 0.393743 -2.19121 -5.53229 -8.95024 -5.98638 5.07373 0.483302 -2.2156 -3.07646 -8.95695 -5.97141 5.14758 0.5034 -2.21973 -3.03135
0.605 -8.90847 -6.2248 3.92786 0.28676 -2.21957 -8.03386 -8.90893 -8.72447 3.93909 0.216369 -2.20413 -7.40933 -8.90797 -10.8976 3.95689 0.195979 -2.19924 -6.51583 -8.90263 -12.0156 3.9447 0.19378 -2.19881 -6.37849 -8.89433 -10.8853 3.90078 0.204287 -2.2022 -8.52544 -8.90888 -7.42662 3.94069 0.243694 -2.21373 -11.927 -8.99593 -7.09779 4.13603 0.294911 -2.22862 -8.9899 -9.10666 -6.19604 4.55261 0.408696 -2.26314 -5.83599 -9.18559 -5.99731 5.07031 0.499951 -2.29296 -3.09441 -9.19536 -5.98235 5.16678 0.523424 -2.29858 -3.04014
0.655 -9.06146 -5.90303 3.82074 0.30894 -2.28179 -8.13303 -9.06333 -8.45532 3.83713 0.216578 -2.26198 -7.41454 -9.06489 -10.819 3.86841 0.190839 -2.25595 -6.31549 -9.05878 -12.085 3.86216 0.187942 -2.25539 -6.01212 -9.0454 -10.8774 3.79966 0.199747 -2.25926 -8.27773 -9.06343 -6.97001 3.83824 0.249525 -2.27288 -12.316 -9.16534 -6.5954 4.03206 0.307943 -2.29046 -9.56599 -9.30414 -5.93181 4.46215 0.429111 -2.33118 -6.1575 -9.40909 -5.98534 5.06021 0.516059 -2.36603 -3.12578 -9.4227 -5.97167 5.18134 0.542168 -2.3733 -3.0618
0.705 -9.19538 -5.6016 3.71738 0.339664 -2.34134 -8.2296 -9.19929 -8.18041 3.73957 0.219364 -2.31572 -7.43467 -9.20507 -10.7267 3.78804 0.186368 -2.30823 -6.12553 -9.19908 -12.1298 3.79286 0.182525 -2.3075 -5.64626 -9.17815 -10.865 3.7052 0.196289 -2.31191 -7.95773 -9.19946 -6.51181 3.73958 0.262355 -2.32833 -12.6013 -9.31667 -6.0228 3.93198 0.332401 -2.34907 -10.1283 -9.48554 -5.59905 4.36964 0.45833 -2.39612 -6.50004 -9.62104 -5.94653 5.04352 0.533019 -2.43507 -3.17486 -9.63934 -5.93557 5.19076 0.560623 -2.44409 -3.10065
0.755 -9.31086 -5.32477 3.61769 0.379292 -2.39906 -8.33264 -9.31756 -7.90273 3.64625 0.22529 -2.36581 -7.48417 -9.32979 -10.6304 3.71593 0.182694 -2.35643 -5.95336 -9.32548 -12.16 3.73808 0.177605 -2.35546 -5.29118 -9.29367 -10.8534 3.61836 0.194361 -2.36052 -7.58466 -9.31765 -6.07056 3.64483 0.285028 -2.38089 -12.7935 -9.45053 -5.40636 3.83561 0.375171 -2.4057 -10.6738 -9.6511 -5.20776 4.27696 0.500651 -2.45904 -6.86419 -9.82174 -5.87889 5.02027 0.552459 -2.5005 -3.24386 -9.84561 -5.87211 5.19446 0.579911 -2.51122 -3.159
0.805 -9.40855 -5.07461 3.52152 0.427512 -2.4558 -8.44952 -9.41891 -7.62189 3.55693 0.23492 -2.41271 -7.57754 -9.4404 -10.5371 3.65193 0.179968 -2.40086 -5.80504 -9.44016 -12.1852 3.69837 0.173292 -2.3996 -4.95064 -9.39328 -10.8455 3.54044 0.194547 -2.40549 -7.17299 -9.41873 -5.65826 3.55413 0.320506 -2.43156 -12.9024 -9.56754 -4.77067 3.74274 0.443795 -2.46222 -11.1994 -9.80115 -4.76992 4.18558 0.560851 -2.5214 -7.24857 -10.0114 -5.78199 4.99042 0.576261 -2.56285 -3.33333 -10.0418 -5.78087 5.19179 0.601282 -2.57507 -3.2375
0.855 -9.48913 -4.85166 3.42871 0.483409 -2.51235 -8.58597 -9.50409 -7.33514 3.47129 0.248828 -2.45692 -7.72924 -9.53824 -10.4509 3.59545 0.178358 -2.44187 -5.68673 -9.54531 -12.2154 3.67344 0.169728 -2.44021 -4.62367 -9.47858 -10.844 3.47321 0.197531 -2.44723 -6.73328 -9.50349 -5.28156 3.46767 0.371116 -2.48151 -12.9377 -9.66831 -4.13427 3.65321 0.542455 -2.52104 -11.7018 -9.9361 -4.29736 4.09655 0.642748 -2.58511 -7.65034 -10.1904 -5.65666 4.95388 0.606525 -2.6228 -3.44259 -10.2281 -5.66256 5.18208 0.626126 -2.63611 -3.33558
0.905 -9.5533 -4.65561 3.33906 0.545654 -2.56945 -8.74554 -9.57386 -7.03834 3.38906 0.267634 -2.49892 -7.95315 -9.62459 -10.3727 3.54548 0.178051 -2.47975 -5.60601 -9.64308 -12.2602 3.66232 0.167092 -2.4776 -4.30634 -9.55148 -10.8522 3.41902 0.203999 -2.48614 -6.27261 -9.5728 -4.9426 3.38574 0.437731 -2.53206 -12.9079 -9.75347 -3.50555 3.56686 0.66848 -2.58494 -12.1784 -10.0564 -3.79927 4.01041 0.747256 -2.65242 -8.06566 -10.3587 -5.50466 4.91051 0.645408 -2.68121 -3.57011 -10.4048 -5.51877 5.16467 0.655976 -2.69494 -3.45182
0.955 -9.60176 -4.48625 3.25241 0.612724 -2.62773 -8.92907 -9.62898 -6.72697 3.31003 0.292085 -2.53925 -8.26202 -9.70059 -10.3001 3.50047 0.179263 -2.51483 -5.5731 -9.7354 -12.3287 3.66365 0.16559 -2.51205 -3.99347 -9.61434 -10.875 3.38089 0.214519 -2.52269 -5.79475 -9.62761 -4.64031 3.30873 0.519396 -2.5846 -12.82 -9.82366 -2.88382 3.48354 0.813546 -2.65658 -12.6263 -10.1626 -3.28065 3.92728 0.871392 -2.72575 -8.49006 -10.5165 -5.32836 4.86012 0.694855 -2.73914 -3.71382 -10.5721 -5.35169 5.13891 0.692475 -2.75228 -3.58426
