0.41 -0.635526 1.78863 -0.789809 1.77338 -0.841949 1.77543 -0.87838 1.88669 -0.976188 1.85668 -1.05398 1.90764 -1.07673 1.94529 -0.903032 1.93159 -1.05031 1.94862 -1.21248 1.87347 -1.30186 1.86903 -1.27835 1.86141 -1.58527 1.81309 -1.50508 1.81318 -1.80596 1.79246 -1.92672 1.83763 -2.06703 1.81519 -1.96403 1.83742
0.45 -0.531243 1.89529 -0.72179 1.87789 -0.752197 1.88766 -0.853627 1.98582 -0.919613 1.95481 -1.00809 2.00474 -1.05935 2.03906 -0.891638 2.02131 -1.04138 2.04301 -1.22371 1.97315 -1.29657 1.96443 -1.31742 1.96485 -1.63106 1.91715 -1.56676 1.91157 -1.87925 1.90309 -2.02647 1.93743 -2.16511 1.9152 -2.10671 1.94041
0.49 -0.395887 1.99381 -0.628079 1.97378 -0.642489 1.99034 -0.818367 2.07692 -0.852324 2.0446 -0.957741 2.09428 -1.04039 2.12518 -0.873779 2.10369 -1.02832 2.12987 -1.23103 2.06483 -1.28943 2.05195 -1.35163 2.05966 -1.67309 2.01276 -1.62384 2.0021 -1.94922 2.00415 -2.11881 2.02918 -2.25925 2.00647 -2.24186 2.03489
0.53 -0.230497 2.08464 -0.509709 2.06173 -0.514047 2.08436 -0.773409 2.16062 -0.775646 2.12672 -0.90402 2.17681 -1.02094 2.20428 -0.851005 2.17926 -1.01245 2.20974 -1.2359 2.14908 -1.28144 2.13219 -1.38231 2.14659 -1.71218 2.10051 -1.67736 2.0853 -2.01656 2.09654 -2.20463 2.11336 -2.34997 2.08975 -2.37018 2.12161
0.57 -0.0364963 2.16829 -0.367944 2.14234 -0.368205 2.17052 -0.719238 2.23751 -0.690626 2.2018 -0.847662 2.25284 -1.0016 2.27693 -0.824387 2.24853 -0.994618 2.28318 -1.23933 2.22644 -1.27318 2.20571 -1.41036 2.22629 -1.74889 2.18098 -1.72806 2.16165 -2.08172 2.18103 -2.28465 2.19044 -2.4376 2.1657 -2.49224 2.20123
0.61 0.184261 2.24524 -0.204329 2.2162 -0.206474 2.24949 -0.656162 2.30812 -0.598172 2.27044 -0.789183 2.32287 -0.982604 2.34365 -0.794678 2.31197 -0.975384 2.35066 -1.24199 2.29744 -1.26495 2.273 -1.43638 2.29938 -1.78358 2.25472 -1.77642 2.23166 -2.14496 2.25835 -2.35941 2.26088 -2.52238 2.23495 -2.6085 2.27433
0.65 0.429513 2.31596 -0.0206888 2.2838 -0.0305419 2.32189 -0.584421 2.37294 -0.499137 2.33316 -0.72898 2.38733 -0.963982 2.4049 -0.762421 2.37003 -0.955097 2.41266 -1.24432 2.36257 -1.2569 2.33457 -1.46075 2.3664 -1.81652 2.32224 -1.82278 2.29577 -2.20644 2.32911 -2.4294 2.32514 -2.60447 2.29806 -2.71935 2.34147
0.69 0.696657 2.38091 0.180924 2.34564 0.157763 2.38824 -0.504254 2.43241 -0.394366 2.39047 -0.667391 2.44665 -0.945601 2.46111 -0.728033 2.42314 -0.933986 2.4696 -1.24662 2.42227 -1.24904 2.39086 -1.4837 2.42785 -1.84792 2.38402 -1.86736 2.35442 -2.26625 2.39388 -2.495 2.38368 -2.68398 2.35556 -2.82511 2.40314
0.73 0.982844 2.44052 0.398288 2.40216 0.35652 2.44905 -0.415936 2.48697 -0.28471 2.44282 -0.604732 2.50122 -0.927244 2.51267 -0.69185 2.47169 -0.912205 2.52187 -1.24905 2.47698 -1.24133 2.44228 -1.50537 2.48417 -1.87791 2.44051 -1.91029 2.40803 -2.3244 2.45318 -2.55654 2.43691 -2.76099 2.40791 -2.92607 2.45978
0.77 1.28508 2.49517 0.629086 2.45377 0.563778 2.50476 -0.319806 2.53699 -0.17103 2.49064 -0.541309 2.55139 -0.908647 2.55997 -0.654168 2.51606 -0.889865 2.56984 -1.25171 2.52709 -1.23368 2.48923 -1.52583 2.53578 -1.90661 2.49212 -1.95166 2.457 -2.38092 2.50748 -2.61433 2.48524 -2.83555 2.45557 -3.02247 2.51183
