51.5 10.0634 2.6807 -6.46866 3.5092 -4.04961 3.02042 1.1193 2.81051 0.375067 2.79309 2.92254 2.80099 -3.7665 2.11521 6.46297 1.93434 6.15845 1.78177 -7.19544 1.17881 9.03876 -0.825025 6.79165 -0.93438 -12.373 1.39297 8.40622 -1.35199 3.91873 -1.26049 -10.5063 2.12309 -0.135824 -0.589404 -3.19362 -0.0523255
51.54 10.3403 2.65413 -6.62429 3.57732 -4.24 3.0322 1.2914 2.82649 0.0976274 2.80718 2.73284 2.8211 -3.65402 2.16697 6.32117 2.00882 6.06685 1.86051 -7.01627 1.1841 8.88916 -0.713315 6.72732 -0.829234 -12.269 1.37107 8.51916 -1.3675 4.12577 -1.28754 -10.6754 2.06395 0.256066 -0.669238 -2.79081 -0.210703
51.58 10.611 2.62649 -6.77785 3.64541 -4.43287 3.04618 1.46227 2.84119 -0.188574 2.82028 2.53716 2.83971 -3.54548 2.21645 6.1795 2.07794 5.97498 1.93451 -6.85249 1.19483 8.74246 -0.595465 6.66395 -0.717508 -12.1444 1.35081 8.61319 -1.38097 4.31489 -1.31218 -10.8416 2.00266 0.643999 -0.742595 -2.38551 -0.351918
51.62 10.8757 2.59767 -6.93074 3.71297 -4.62844 3.06297 1.63192 2.85466 -0.483664 2.83253 2.33517 2.85693 -3.44101 2.26367 6.03768 2.14201 5.88306 2.00402 -6.70255 1.21129 8.59918 -0.47341 6.60174 -0.601139 -12.0007 1.33215 8.68855 -1.39248 4.48599 -1.33456 -11.004 1.94089 1.02753 -0.810402 -1.97682 -0.477755
51.66 11.1345 2.56748 -7.08434 3.77958 -4.8268 3.0832 1.80031 2.86695 -0.787692 2.84408 2.12655 2.87284 -3.34067 2.30864 5.89539 2.20132 5.79125 2.06926 -6.56482 1.23347 8.45965 -0.348928 6.54071 -0.481904 -11.8399 1.31504 8.74562 -1.40212 4.63913 -1.35479 -11.1619 1.87995 1.40605 -0.873341 -1.5644 -0.589943
51.7 11.3877 2.53574 -7.23999 3.84486 -5.0279 3.10752 1.96739 2.87811 -1.10064 2.85512 1.91095 2.88753 -3.24447 2.3514 5.75228 2.25617 5.69971 2.13046 -6.43765 1.26105 8.324 -0.223546 6.48069 -0.361335 -11.6643 1.29942 8.78493 -1.40993 4.77461 -1.37297 -11.3144 1.82078 1.77883 -0.931912 -1.1484 -0.690082
51.74 11.6354 2.50224 -7.39895 3.90846 -5.23157 3.13657 2.13307 2.88813 -1.42247 2.86583 1.68798 2.90109 -3.15235 2.39199 5.60796 2.30686 5.60855 2.18784 -6.31953 1.29351 8.19222 -0.0985115 6.42142 -0.240686 -11.4761 1.28523 8.80712 -1.41597 4.89286 -1.38913 -11.4605 1.76401 2.14505 -0.986492 -0.729351 -0.779612
51.78 11.8776 2.46683 -7.56244 3.97006 -5.43765 3.17093 2.29741 2.897 -1.75317 2.87646 1.45719 2.91357 -3.06425 2.43046 5.46205 2.35368 5.51787 2.24161 -6.20905 1.33018 8.06421 0.0251985 6.3626 -0.120942 -11.2777 1.27239 8.81299 -1.42026 4.99454 -1.4033 -11.5992 1.71008 2.50384 -1.03737 -0.308076 -0.859808
51.82 12.1141 2.42943 -7.7315 4.02931 -5.6458 3.21105 2.4604 2.90465 -2.09267 2.88729 1.21806 2.92503 -2.98002 2.46688 5.31407 2.39691 5.42773 2.292 -6.10503 1.37037 7.9398 0.146844 6.30392 -0.00285033 -11.0712 1.26082 8.80342 -1.42278 5.08039 -1.41546 -11.7296 1.65922 2.85433 -1.08478 0.114371 -0.931785
51.86 12.345 2.39013 -7.90701 4.08587 -5.8556 3.25724 2.62202 2.91097 -2.4407 2.89872 0.970059 2.93554 -2.8995 2.5013 5.16348 2.43683 5.33807 2.33919 -6.00643 1.41334 7.81873 0.265882 6.24502 0.113034 -10.8589 1.25042 8.77935 -1.42348 5.15128 -1.42555 -11.8507 1.61153 3.19565 -1.12891 0.536795 -0.996512
