51.26 1 0.0173673 0.746133 0.0238655 0.972326 0.0202642 0.998564 0.0153125 0.999767 0.0152607 0.999971 0.0147191 0.878721 0.00615038 0.999999 0.00413231 0.999998 0.00350974 0.104714 0.00357094 1 0.000295008 0.999999 0.000277599 0.0023906 0.00505185 0.999999 0.000316818 0.999852 0.000377443 0.0499321 0.0106137 0.980684 0.0012074 0.684698 0.00388483 0.835847 0.985059 0.919412 0.073976
51.3 1 0.0170845 0.707133 0.0251749 0.966857 0.0204365 0.998803 0.0157035 0.999706 0.0156145 0.999966 0.015184 0.891964 0.00655022 0.999999 0.00461708 0.999998 0.00392268 0.134361 0.00353722 1 0.000309321 0.999999 0.000288413 0.0023174 0.00488537 0.999999 0.000307511 0.999891 0.000360403 0.0418135 0.0105766 0.987143 0.00102764 0.774163 0.00298119 0.844742 0.985064 0.906464 0.0785463
51.34 1 0.0167653 0.666936 0.0266555 0.960368 0.020602 0.999 0.0160748 0.999627 0.0159457 0.99996 0.0156286 0.903723 0.00696583 0.999999 0.0051248 0.999998 0.00435814 0.168553 0.00350508 1 0.000328033 0.999999 0.000303202 0.00229642 0.00473533 0.999999 0.000299266 0.999918 0.000345449 0.0350893 0.01042 0.99143 0.000893208 0.840957 0.00231158 0.85364 0.985003 0.891996 0.0833026
51.38 1 0.0164184 0.62619 0.0283116 0.95267 0.0207666 0.999163 0.0164265 0.999523 0.0162555 0.999952 0.0160528 0.914124 0.0073949 0.999998 0.00565164 0.999998 0.00481388 0.206493 0.00347663 1 0.00035206 0.999999 0.00032272 0.0023275 0.00459969 0.999999 0.00029198 0.999938 0.000332297 0.0295015 0.0101394 0.994275 0.000790048 0.889258 0.00182252 0.862547 0.98487 0.875953 0.088246
51.42 1 0.0160517 0.585441 0.0301435 0.943539 0.0209375 0.999298 0.0167585 0.999386 0.0165453 0.999943 0.0164566 0.923293 0.00783512 0.999998 0.00619341 0.999997 0.0052874 0.247034 0.0034548 1 0.000382369 0.999999 0.000347757 0.00241363 0.00447674 1 0.000285565 0.999952 0.000320704 0.0248451 0.00975545 0.996165 0.00070884 0.923542 0.00146571 0.871461 0.984656 0.858309 0.0933766
51.46 1 0.0156717 0.545101 0.0321482 0.932714 0.0211233 0.999411 0.0170712 0.999203 0.0168163 0.999932 0.0168399 0.931353 0.00828416 0.999998 0.00674575 0.999997 0.00577608 0.288857 0.00344298 1 0.00041995 0.999998 0.000379109 0.00256106 0.00436512 1 0.000279943 0.999962 0.000310462 0.0209572 0.00930059 0.997424 0.000643372 0.947592 0.0012034 0.880368 0.984353 0.839069 0.0986929
51.5 1 0.0152831 0.505432 0.0343197 0.919884 0.0213341 0.999505 0.0173648 0.998958 0.01707 0.999918 0.0172031 0.938421 0.00873976 0.999998 0.00730424 0.999997 0.00627718 0.330692 0.00344461 1 0.00046578 0.999998 0.000417551 0.00277963 0.00426375 1 0.000275046 0.99997 0.000301393 0.017708 0.00880826 0.998264 0.000589462 0.964318 0.00100815 0.889239 0.983951 0.818271 0.104191
51.54 1 0.0148884 0.466574 0.0366507 0.904684 0.0215814 0.999583 0.0176396 0.998625 0.0173081 0.999901 0.0175463 0.944609 0.0091997 0.999997 0.00786458 0.999996 0.00678792 0.371477 0.00346281 1 0.000520801 0.999998 0.000463824 0.00308339 0.00417176 1 0.000270813 0.999975 0.000293351 0.0149932 0.00830667 0.998826 0.000544257 0.975863 0.000860608 0.898032 0.983439 0.795988 0.109866
51.58 1 0.0144884 0.428625 0.039132 0.886705 0.0218786 0.999648 0.017896 0.99817 0.0175322 0.99988 0.0178701 0.950022 0.0096619 0.999997 0.00842274 0.999996 0.00730551 0.41045 0.00350002 1 0.000585902 0.999998 0.000518623 0.00349136 0.00408843 1 0.000267191 0.99998 0.000286213 0.0127275 0.00781667 0.999203 0.00050578 0.983775 0.000747353 0.906698 0.982802 0.772329 0.115708
51.62 1 0.0140825 0.391657 0.0417529 0.865524 0.0222407 0.999703 0.0181343 0.997544 0.0177444 0.999853 0.0181747 0.954756 0.0101243 0.999996 0.00897502 0.999996 0.00782724 0.447156 0.00355793 1 0.000661911 0.999998 0.000582589 0.00402868 0.00401315 1 0.000264134 0.999983 0.000279881 0.0108401 0.00735193 0.999457 0.000472637 0.98916 0.000659043 0.915179 0.982026 0.747442 0.121703
51.66 1 0.0136695 0.355727 0.0445008 0.840718 0.0226849 0.999749 0.0183545 0.996674 0.017947 0.999819 0.0184609 0.958897 0.0105851 0.999996 0.00951818 0.999995 0.0083505 0.481401 0.00363743 1 0.000749589 0.999998 0.000656316 0.00472788 0.00394533 1 0.000261603 0.999985 0.000274277 0.00927127 0.00692028 0.999628 0.00044382 0.992797 0.000589144 0.92341 0.981092 0.721501 0.127834
51.7 1 0.0132481 0.320908 0.0473605 0.811913 0.0232305 0.999788 0.0185566 0.995458 0.0181425 0.999775 0.0187291 0.962526 0.0110424 0.999995 0.0100494 0.999995 0.00887282 0.51318 0.00373876 1 0.000849636 0.999998 0.000740353 0.00563041 0.00388443 1 0.000259566 0.999987 0.000269338 0.00797033 0.00652523 0.999744 0.000418582 0.995236 0.000533036 0.931329 0.97998 0.694706 0.13408
51.74 1 0.0128172 0.287294 0.0503142 0.778821 0.0238989 0.99982 0.01874 0.993744 0.0183343 0.999719 0.0189798 0.965711 0.0114946 0.999994 0.0105664 0.999994 0.0093919 0.542611 0.00386162 1 0.000962688 0.999998 0.000835209 0.00678838 0.0038299 1 0.000258003 0.999989 0.00026502 0.00689429 0.00616737 0.999822 0.000396357 0.996862 0.000487409 0.938871 0.978667 0.667266 0.140414
51.78 1 0.0123768 0.255012 0.0533401 0.741299 0.0247136 0.999847 0.0189038 0.991313 0.0185266 0.999647 0.0192135 0.968511 0.0119401 0.999994 0.0110673 0.999994 0.00990565 0.569872 0.0040053 1 0.00108932 0.999997 0.000941355 0.00826628 0.00378122 1 0.0002569 0.99999 0.000261292 0.00600668 0.00584545 0.999876 0.000376703 0.997939 0.000449864 0.945978 0.977124 0.639398 0.146806
51.82 1 0.0119279 0.224241 0.0564123 0.69943 0.0256993 0.99987 0.0190463 0.987844 0.0187246 0.999551 0.0194308 0.970981 0.0123774 0.999993 0.0115507 0.999993 0.0104122 0.595163 0.00416884 0.999999 0.00123006 0.999997 0.00105923 0.0101427 0.00373788 1 0.000256254 0.999991 0.000258135 0.00527647 0.00555718 0.999913 0.000359268 0.998648 0.000418635 0.952603 0.975323 0.611314 0.153223
51.86 1 0.0114735 0.195192 0.0594998 0.653573 0.0268815 0.99989 0.0191646 0.982871 0.0189357 0.999425 0.019632 0.973166 0.0128053 0.999991 0.0120155 0.999993 0.0109099 0.618682 0.0043511 0.999999 0.00138534 0.999997 0.00118921 0.0125121 0.00369936 1 0.000256075 0.999991 0.000255546 0.00467754 0.00529978 0.999938 0.000343761 0.999113 0.000392407 0.95871 0.973228 0.583221 0.159627
