-0.150863 -0.22539 -0.169448 -0.153648 -0.167289 -0.0934495 0.0746175 0.128528 0.0807516 0.0440652 0.0176797 0.00238832 -0.00353275 -0.00665206 -0.00942236 -0.0102012 -0.00779461 -0.00377838 -0.00101689 -0.000437294 -0.00107638 -0.00104526 0.000559957
-0.161264 -0.237966 -0.179844 -0.163079 -0.176651 -0.0987925 0.0774573 0.134446 0.0850301 0.0469032 0.0193396 0.00314683 -0.0034092 -0.00691812 -0.00985849 -0.0106585 -0.00822418 -0.00412666 -0.00124163 -0.000590205 -0.00117663 -0.00106512 0.000577283
-0.17184 -0.250802 -0.190519 -0.172784 -0.186265 -0.104294 0.0802963 0.140445 0.0893933 0.0498218 0.0210677 0.00395475 -0.00325769 -0.00717283 -0.0102931 -0.0111204 -0.00866323 -0.00448917 -0.00148 -0.00075463 -0.00128432 -0.00108778 0.000590931
-0.182587 -0.263889 -0.201469 -0.182757 -0.196123 -0.10995 0.0831306 0.146517 0.0938371 0.0528185 0.022863 0.00481198 -0.00307706 -0.00741493 -0.010725 -0.0115857 -0.00911201 -0.00486564 -0.00173186 -0.000930658 -0.00139975 -0.0011137 0.000600469
-0.193502 -0.277219 -0.212686 -0.192994 -0.206218 -0.115757 0.0859558 0.152656 0.0983566 0.0558906 0.0247244 0.0057186 -0.00286623 -0.00764295 -0.0111531 -0.0120539 -0.00957024 -0.00525568 -0.00199718 -0.00111838 -0.00152321 -0.00114333 0.000605386
-0.20458 -0.290781 -0.224163 -0.203487 -0.216544 -0.121711 0.0887674 0.158855 0.102947 0.0590353 0.0266504 0.00667463 -0.00262427 -0.00785548 -0.0115762 -0.0125241 -0.0100374 -0.00565904 -0.00227583 -0.001318 -0.00165497 -0.00117702 0.000605085
-0.215816 -0.304565 -0.235892 -0.214229 -0.227091 -0.127808 0.0915608 0.165105 0.107603 0.0622496 0.0286397 0.00767985 -0.0023502 -0.00805108 -0.0119932 -0.0129959 -0.0105129 -0.00607534 -0.00256777 -0.00152954 -0.00179528 -0.00121536 0.000599085
-0.227201 -0.31856 -0.247865 -0.225212 -0.237852 -0.134042 0.0943318 0.171398 0.112319 0.0655301 0.0306907 0.00873399 -0.0020431 -0.00822845 -0.0124028 -0.0134681 -0.0109965 -0.00650422 -0.00287278 -0.00175314 -0.00194445 -0.00125877 0.000587213
-0.238728 -0.332754 -0.260073 -0.236429 -0.248818 -0.140408 0.0970753 0.177727 0.117089 0.0688734 0.0328016 0.00983684 -0.0017022 -0.00838617 -0.012804 -0.0139403 -0.0114874 -0.00694526 -0.0031908 -0.00198874 -0.00210286 -0.00130767 0.000568654
-0.250389 -0.347134 -0.272506 -0.247869 -0.259978 -0.146902 0.0997865 0.184082 0.121907 0.0722758 0.0349706 0.0109879 -0.00132657 -0.00852302 -0.0131957 -0.0144116 -0.0119849 -0.00739797 -0.00352159 -0.00223653 -0.00227061 -0.00136253 0.000542759
-0.262173 -0.361687 -0.285153 -0.259525 -0.271322 -0.153516 0.102461 0.190455 0.126768 0.0757335 0.0371956 0.0121867 -0.000915668 -0.00863769 -0.0135765 -0.0148812 -0.0124881 -0.00786223 -0.0038649 -0.00249653 -0.00244795 -0.00142382 0.00050913
-0.27407 -0.376398 -0.298003 -0.271385 -0.282841 -0.160245 0.105093 0.196837 0.131665 0.0792424 0.0394744 0.0134326 -0.000468714 -0.00872894 -0.0139453 -0.015348 -0.0129974 -0.00833667 -0.00422051 -0.00276876 -0.00263522 -0.00149203 0.000467295
-0.28607 -0.391255 -0.311046 -0.283439 -0.294523 -0.167083 0.107678 0.203219 0.136591 0.0827985 0.041805 0.0147249 1.4744e-05 -0.00879563 -0.0143009 -0.0158115 -0.0135113 -0.00882128 -0.00458823 -0.00305318 -0.00283259 -0.00156761 0.00041671
